timestamp,hour,minute,day_of_week,is_weekend,Battery_Active_Power,PVPCS_Active_Power,GE_Active_Power,FC_Active_Power,MG-LV-MSB_AC_Voltage,MG-LV-MSB_Frequency,Inlet_Temperature_of_Chilled_Water,Outlet_Temperature,solar_generation_kw,fuel_cell_generation_kw,battery_power_kw,total_consumption_kw,total_generation_kw,net_balance_kw,grid_voltage_v,grid_frequency_hz,grid_export_kw,grid_import_kw,grid_stability_index,renewable_pct,grid_load_pct,storage_network_capacity_kwh,current_soc_pct,storage_available_energy_kwh,import_rate_usd_per_kwh,export_rate_usd_per_kwh,outage_zones_count,outage_zones_list,solar_generation_kwh,total_consumption_kwh,net_balance_kwh,carbon_offset_kg,cumulative_solar_kwh,cumulative_consumption_kwh,cumulative_carbon_offset_kg
2023-01-01 00:00:00,0,0,6,True,-0.06833333333333334,0.0,116.93305699722222,36.31944444444444,488.1388888888889,60.00705516388889,7.7172222222222215,11.289166666666667,0.0,36.31944444444444,-0.06833333333333334,116.93305699722222,36.31944444444444,-80.68194588611111,488.1388888888889,60.00705516388889,0.0,80.68194588611111,0.5915338033333285,0.0,134.83977974771935,74.80999965555556,49.92731462981382,37.35062390259186,0.12,0.08,0,,0.0,116.93305699722222,-80.68194588611111,0.0,0.0,116.93305699722222,0.0
2023-01-01 01:00:00,1,0,6,True,-0.065,0.0,118.14139045555557,36.12777777777778,489.7083333333333,59.99824953888889,7.884444444444446,11.635555555555554,0.0,36.12777777777778,-0.065,118.14139045555557,36.12777777777778,-82.07861267777778,489.7083333333333,59.99824953888889,0.0,82.07861267777778,0.5978994466666705,0.0,136.23315320059453,74.80999965555556,49.93086025762778,37.35327638674727,0.12,0.08,0,,0.0,118.14139045555557,-82.07861267777778,0.0,0.0,235.0744474527778,0.0
2023-01-01 02:00:00,2,0,6,True,-0.06722222222222222,0.0,118.79583491666668,36.55277777777778,486.4916666666667,59.992944619444444,7.953055555555556,11.886666666666668,0.0,36.55277777777778,-0.06722222222222222,118.79583491666668,36.55277777777778,-82.31027936111113,486.4916666666667,59.992944619444444,0.0,82.31027936111113,0.5915335433333325,0.0,136.98781701645143,74.80999965555556,49.9284965057518,37.35150806397699,0.12,0.08,0,,0.0,118.79583491666668,-82.31027936111113,0.0,0.0,353.87028236944445,0.0
2023-01-01 03:00:00,3,0,6,True,-0.05583333333333334,0.0,119.02861266111111,36.08611111111111,485.84722222222223,59.99191663888889,7.932222222222222,11.999722222222221,0.0,36.08611111111111,-0.05583333333333334,119.02861266111111,36.08611111111111,-82.99833488333334,485.84722222222223,59.99191663888889,0.0,82.99833488333334,0.5902999666666658,0.0,137.25624153725911,74.80999965555556,49.94061073411617,37.36057071817465,0.12,0.08,0,,0.0,119.02861266111111,-82.99833488333334,0.0,0.0,472.89889503055554,0.0
2023-01-01 04:00:00,4,0,6,True,-0.05750000000000001,0.0,117.65472371388893,35.702777777777776,485.2083333333333,60.00166655277778,8.094166666666666,12.28138888888889,0.0,35.702777777777776,-0.05750000000000001,117.65472371388893,35.702777777777776,-82.00944593611115,485.2083333333333,60.00166655277778,0.0,82.00944593611115,0.598000136666667,0.0,135.6719600021782,74.80999965555556,49.93883792020919,37.35924447609694,0.12,0.08,0,,0.0,117.65472371388893,-82.00944593611115,0.0,0.0,590.5536187444445,0.0
2023-01-01 05:00:00,5,0,6,True,-0.0525,0.0,118.2336125027778,35.88333333333333,484.84722222222223,59.997694558333336,8.193055555555556,12.58222222222222,0.0,35.88333333333333,-0.0525,118.2336125027778,35.88333333333333,-82.40277916944446,484.84722222222223,59.997694558333336,0.0,82.40277916944446,0.5972334700000033,0.0,136.33949781224376,74.80999965555556,49.944156361930126,37.363223202330055,0.12,0.08,0,,0.0,118.2336125027778,-82.40277916944446,0.0,0.0,708.7872312472223,0.0
2023-01-01 06:00:00,6,0,6,True,-0.04805555555555557,0.0,119.10305711388888,35.925,483.6666666666667,59.99180567500001,8.212500000000002,12.762777777777778,0.0,35.925,-0.04805555555555557,119.10305711388888,35.925,-83.22611266944443,483.6666666666667,59.99180567500001,0.0,83.22611266944443,0.5901668100000108,0.0,137.34208615531466,74.80999965555556,49.94888386568208,37.366759847870604,0.18,0.096,0,,0.0,119.10305711388888,-83.22611266944443,0.0,0.0,827.8902883611112,0.0
2023-01-01 07:00:00,7,0,6,True,-0.04527777777777778,-0.019444444444444445,117.36139044722223,36.141666666666666,487.8777777777778,60.00277783333333,8.230555555555556,12.913611111111113,0.0,36.141666666666666,-0.04527777777777778,117.36139044722223,36.141666666666666,-81.26500155833335,487.8777777777778,60.00277783333333,0.0,81.26500155833335,0.5966666000000004,0.0,135.3337066965201,74.80999965555556,49.95183855552704,37.368970251333444,0.18,0.096,0,,0.0,117.36139044722223,-81.26500155833335,0.0,0.0,945.2516788083334,0.0
2023-01-01 08:00:00,8,0,6,True,-0.043055555555555555,3.911111111111111,116.36750159166667,37.0,489.3722222222222,60.01038837777778,8.085555555555555,12.903611111111111,3.911111111111111,37.0,-0.043055555555555555,116.36750159166667,40.91111111111111,-75.49944603611111,489.3722222222222,60.01038837777778,0.0,75.49944603611111,0.5875339466666645,3.359756371722199,134.1876171490621,74.80999965555556,49.954202307403015,37.370738574103726,0.18,0.096,0,,3.911111111111111,116.36750159166667,-75.49944603611111,1.9555555555555555,3.911111111111111,1061.6191804,1.9555555555555555
2023-01-01 09:00:00,9,0,6,True,-0.04611111111111112,18.9,117.1238903638889,37.0,488.97777777777776,60.005666183333325,8.013333333333332,12.661666666666665,18.9,37.0,-0.04611111111111112,117.1238903638889,55.9,-61.270001475000015,488.97777777777776,60.005666183333325,0.0,61.270001475000015,0.5932005800000099,16.130408604656882,135.05983667422615,74.80999965555556,49.95095214857355,37.36830713029459,0.18,0.096,0,,18.9,117.1238903638889,-61.270001475000015,9.45,22.81111111111111,1178.743070763889,11.405555555555555
2023-01-01 10:00:00,10,0,6,True,-0.03972222222222222,28.322222222222223,117.45694590277779,37.0,488.44166666666666,60.003055438888886,7.9375,12.529444444444444,28.322222222222223,37.0,-0.03972222222222222,117.45694590277779,65.32222222222222,-52.17444590277779,488.44166666666666,60.003055438888886,0.0,52.17444590277779,0.5963334733333369,24.104702434703377,135.44389518309248,74.80999965555556,49.95774793521698,37.37339105825914,0.18,0.096,0,,28.322222222222223,117.45694590277779,-52.17444590277779,14.161111111111111,51.13333333333333,1296.2000166666667,25.566666666666666
2023-01-01 11:00:00,11,0,6,True,-0.05222222222222221,31.747222222222224,116.94639029722222,37.0,488.85833333333335,60.00577729166666,8.002777777777778,12.429444444444446,31.747222222222224,37.0,-0.05222222222222221,116.94639029722222,68.74722222222222,-48.25139029722222,488.85833333333335,60.00577729166666,0.0,48.25139029722222,0.593067250000007,27.134699752910347,134.85515486303302,74.80999965555556,49.94445183091462,37.36344424267634,0.12,0.08,0,,31.747222222222224,116.94639029722222,-48.25139029722222,15.873611111111112,82.88055555555556,1413.146406963889,41.44027777777778
2023-01-01 12:00:00,12,0,6,True,-0.04861111111111111,31.913888888888888,116.05194593611114,37.0,489.31666666666666,60.01277689444444,8.196666666666667,12.491944444444446,31.913888888888888,37.0,-0.04861111111111111,116.05194593611114,68.91388888888889,-47.18666815833336,489.31666666666666,60.01277689444444,0.0,47.18666815833336,0.5846677266666688,27.488144502104646,133.8237383949621,74.80999965555556,49.948292927713084,37.36631776717804,0.12,0.08,0,,31.913888888888888,116.05194593611114,-47.18666815833336,15.956944444444444,114.79444444444445,1529.1983529000001,57.397222222222226
2023-01-01 13:00:00,13,0,6,True,-0.04666666666666667,30.511111111111113,116.10805699722223,37.0,489.9222222222222,60.01247138888888,8.775277777777777,12.638055555555553,30.511111111111113,37.0,-0.04666666666666667,116.10805699722223,67.51111111111112,-48.64361255277778,489.9222222222222,60.01247138888888,0.0,48.64361255277778,0.5850343333333399,26.267645558177716,133.88844210934298,74.80999965555556,49.95036121060456,37.36786504960203,0.12,0.08,0,,30.511111111111113,116.10805699722223,-48.64361255277778,15.255555555555556,145.30555555555557,1645.3064098972225,72.65277777777779
2023-01-01 14:00:00,14,0,6,True,-0.060833333333333336,22.583333333333332,118.15166822500002,37.0,490.0527777777778,59.99708345555555,9.305,12.678055555555556,22.583333333333332,37.0,-0.060833333333333336,118.15166822500002,59.58333333333333,-58.62916822500003,490.0527777777778,59.99708345555555,0.0,58.62916822500003,0.5965001466666564,19.104014411021765,136.24500487200186,74.80999965555556,49.935292292395225,37.35659199194153,0.12,0.08,0,,22.583333333333332,118.15166822500002,-58.62916822500003,11.291666666666666,167.8888888888889,1763.4580781222226,83.94444444444446
2023-01-01 15:00:00,15,0,6,True,-0.06472222222222222,7.272222222222222,117.70027916944447,37.0,489.18333333333334,60.000527580555556,9.677222222222223,12.757777777777779,7.272222222222222,37.0,-0.06472222222222222,117.70027916944447,44.272222222222226,-73.49277916944446,489.18333333333334,60.000527580555556,0.0,73.49277916944446,0.5993669033333333,6.175198179666324,135.7244916621823,74.80999965555556,49.931155726612275,37.35349742709355,0.12,0.08,0,,7.272222222222222,117.70027916944447,-73.49277916944446,3.636111111111111,175.16111111111113,1881.158357291667,87.58055555555556
2023-01-01 16:00:00,16,0,6,True,-0.06722222222222222,0.6805555555555556,118.43944597777781,37.0,488.94444444444446,59.995305538888886,9.800555555555555,12.756666666666666,0.6805555555555556,37.0,-0.06722222222222222,118.43944597777781,37.68055555555556,-80.82611264444448,488.94444444444446,59.995305538888886,0.0,80.82611264444448,0.5943666466666627,0.5742761701873206,136.57685191164416,74.80999965555556,49.9284965057518,37.35150806397699,0.12,0.08,0,,0.6805555555555556,118.43944597777781,-80.82611264444448,0.3402777777777778,175.84166666666667,1999.5978032694447,87.92083333333333
2023-01-01 17:00:00,17,0,6,True,-0.07472222222222223,-0.18055555555555555,121.47000136666668,37.0,486.8222222222222,59.97386138055557,9.800277777777776,12.66388888888889,0.0,37.0,-0.07472222222222223,121.47000136666668,37.0,-84.5447235888889,486.8222222222222,59.97386138055557,0.0,84.5447235888889,0.5686336566666824,0.0,140.07149604089793,74.80999965555556,49.92051884317039,37.345539974627314,0.12,0.08,0,,0.0,121.47000136666668,-84.5447235888889,0.0,175.84166666666667,2121.0678046361113,87.92083333333333
