timestamp,hour,minute,day_of_week,is_weekend,Battery_Active_Power,PVPCS_Active_Power,GE_Active_Power,FC_Active_Power,MG-LV-MSB_AC_Voltage,MG-LV-MSB_Frequency,Inlet_Temperature_of_Chilled_Water,Outlet_Temperature,solar_generation_kw,fuel_cell_generation_kw,battery_power_kw,total_consumption_kw,total_generation_kw,net_balance_kw,grid_voltage_v,grid_frequency_hz,grid_export_kw,grid_import_kw,grid_stability_index,renewable_pct,grid_load_pct,storage_network_capacity_kwh,current_soc_pct,storage_available_energy_kwh,import_rate_usd_per_kwh,export_rate_usd_per_kwh,outage_zones_count,outage_zones_list,solar_generation_kwh,total_consumption_kwh,net_balance_kwh,carbon_offset_kg,cumulative_solar_kwh,cumulative_consumption_kwh,cumulative_carbon_offset_kg
2022-12-01 00:00:00,0,0,3,False,-0.0661111111111111,0.0,108.09111274444446,37.96388888888889,490.14166666666665,60.00363846666667,8.251388888888888,10.177222222222223,0.0,37.96388888888889,-0.0661111111111111,108.09111274444446,37.96388888888889,-70.19333496666668,490.14166666666665,60.00363846666667,0.0,70.19333496666668,0.5956338399999935,0.0,115.85742192766206,160.85555543333334,49.96720181903392,80.37502002050165,0.12,0.08,0,,0.0,108.09111274444446,-70.19333496666668,0.0,0.0,108.09111274444446,0.0
2022-12-01 01:00:00,1,0,3,False,-0.06333333333333332,0.0,107.75277936111112,37.98888888888889,491.59166666666664,60.006805136111105,8.027777777777779,9.995,0.0,37.98888888888889,-0.06333333333333332,107.75277936111112,37.98888888888889,-69.82722380555558,491.59166666666664,60.006805136111105,0.0,69.82722380555558,0.5918338366666746,0.0,115.49477940738623,160.85555543333334,49.96857989386442,80.37723673042454,0.12,0.08,0,,0.0,107.75277936111112,-69.82722380555558,0.0,0.0,215.8438921055556,0.0
2022-12-01 02:00:00,2,0,3,False,-0.08916666666666667,0.0,108.62222376388891,37.99166666666667,491.86944444444447,60.000250025,7.831666666666667,9.816666666666666,0.0,37.99166666666667,-0.08916666666666667,108.62222376388891,37.99166666666667,-70.71972376388891,491.86944444444447,60.000250025,0.0,70.71972376388891,0.5996999700000003,0.0,116.42669309073806,160.85555543333334,49.955763797940705,80.35662132814157,0.12,0.08,0,,0.0,108.62222376388891,-70.71972376388891,0.0,0.0,324.4661158694445,0.0
2022-12-01 03:00:00,3,0,3,False,-0.07916666666666668,0.0,106.71083490000001,38.0,491.44166666666666,60.013443841666664,7.598888888888888,9.650833333333333,0.0,38.0,-0.07916666666666668,106.71083490000001,38.0,-68.79000156666667,491.44166666666666,60.013443841666664,0.0,68.79000156666667,0.5838673900000032,0.0,114.37797159598415,160.85555543333334,49.960724867330526,80.364601483864,0.12,0.08,0,,0.0,106.71083490000001,-68.79000156666667,0.0,0.0,431.1769507694445,0.0
2022-12-01 04:00:00,4,0,3,False,-0.08305555555555556,0.0,107.76555711388889,37.96388888888889,490.14166666666665,60.005971861111114,7.356944444444444,9.471111111111112,0.0,37.96388888888889,-0.08305555555555556,107.76555711388889,37.96388888888889,-69.88472378055556,490.14166666666665,60.005971861111114,0.0,69.88472378055556,0.5928337666666635,0.0,115.5084752372956,160.85555543333334,49.95879556256782,80.36149808997196,0.12,0.08,0,,0.0,107.76555711388889,-69.88472378055556,0.0,0.0,538.9425078833334,0.0
2022-12-01 05:00:00,5,0,3,False,-0.10111111111111111,0.0,107.5413902888889,37.852777777777774,489.68055555555554,60.00772148888889,7.106666666666667,9.265277777777778,0.0,37.852777777777774,-0.10111111111111111,107.5413902888889,37.852777777777774,-69.78972362222224,489.68055555555554,60.00772148888889,0.0,69.78972362222224,0.5907342133333315,0.0,115.26820210320723,160.85555543333334,49.94983807616952,80.34708947547311,0.12,0.08,0,,0.0,107.5413902888889,-69.78972362222224,0.0,0.0,646.4838981722223,0.0
2022-12-01 06:00:00,6,0,3,False,-0.09805555555555555,0.0,106.72722364722225,37.96388888888889,487.35833333333335,60.01333303888888,6.8455555555555545,9.086666666666666,0.0,37.96388888888889,-0.09805555555555555,106.72722364722225,37.96388888888889,-68.86139031388892,487.35833333333335,60.01333303888888,0.0,68.86139031388892,0.584000353333343,0.0,114.39553786904382,160.85555543333334,49.951353958483075,80.34952785638829,0.18,0.096,0,,0.0,106.72722364722225,-68.86139031388892,0.0,0.0,753.2111218194445,0.0
2022-12-01 07:00:00,7,0,3,False,-0.08805555555555557,1.1027777777777779,107.91055710555557,37.919444444444444,488.18611111111113,60.004971813888886,6.908333333333333,9.222222222222221,1.1027777777777779,37.919444444444444,-0.08805555555555557,107.91055710555557,39.022222222222226,-68.9763904388889,488.18611111111113,60.004971813888886,0.0,68.9763904388889,0.5940338233333363,1.0211036518016992,115.66389342837068,160.85555543333334,49.956315027872904,80.35750801211073,0.18,0.096,0,,1.1027777777777779,107.91055710555557,-68.9763904388889,0.5513888888888889,1.1027777777777779,861.1216789250001,0.5513888888888889
2022-12-01 08:00:00,8,0,3,False,-0.09861111111111111,7.313888888888889,107.12416815833335,37.93611111111111,487.1638888888889,60.01061072777777,6.775555555555555,9.174444444444445,7.313888888888889,37.93611111111111,-0.09861111111111111,107.12416815833335,45.25,-61.97277926944446,487.1638888888889,60.01061072777777,0.0,61.97277926944446,0.5872671266666799,6.821208085372906,114.82100270642039,160.85555543333334,49.951078343516976,80.34908451440371,0.18,0.096,0,,7.313888888888889,107.12416815833335,-61.97277926944446,3.6569444444444446,8.416666666666668,968.2458470833334,4.208333333333334
2022-12-01 09:00:00,9,0,3,False,-0.10194444444444445,18.008333333333333,108.55055700555555,37.96944444444444,486.3361111111111,60.00083333333333,6.729166666666667,9.081944444444444,18.008333333333333,37.96944444444444,-0.10194444444444445,108.55055700555555,55.977777777777774,-52.674723672222214,486.3361111111111,60.00083333333333,0.0,52.674723672222214,0.5990000000000009,16.574246421395515,116.34987710052758,160.85555543333334,49.949424653720364,80.34642446249623,0.18,0.096,0,,18.008333333333333,108.55055700555555,-52.674723672222214,9.004166666666666,26.425,1076.796404088889,13.2125
