Timestamp,Battery_Active_Power,Battery_Active_Power_Set_Response,PVPCS_Active_Power,GE_Body_Active_Power,GE_Active_Power,GE_Body_Active_Power_Set_Response,FC_Active_Power_FC_END_Set,FC_Active_Power,FC_Active_Power_FC_end_Set_Response,Island_mode_MCCB_Active_Power,MG-LV-MSB_AC_Voltage,Receiving_Point_AC_Voltage,Island_mode_MCCB_AC_Voltage,Island_mode_MCCB_Frequency,MG-LV-MSB_Frequency,Inlet_Temperature_of_Chilled_Water,Outlet_Temperature
2022-05-01 21:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7351857102353275,0.6392602773959765,0.812422514257376,0.6472713680538251,0.7060533509700061,0.7074958966912931,0.525251109869801,0.5782362657388632
2022-05-01 22:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7385956980513261,0.5008121954267146,0.6745598809819003,0.5068527286319446,0.7266310111698984,0.7287483025371428,0.5045826142232662,0.5558120469361882
2022-05-01 23:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7388868880221304,0.37523428714232043,0.5485990577733691,0.38425118365312755,0.8057019400352693,0.8060801754995432,0.4906851560706831,0.5392993037389879
2022-05-02 00:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7392776956145257,0.4440834686992371,0.6183982147284912,0.45090954398205746,0.5934731040564339,0.5935642929617907,0.4819875502823509,0.529277758455768
2022-05-02 01:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7396838289948582,0.49231538173185113,0.6641457971733205,0.4990032394717174,0.5517341269841588,0.5489964042477341,0.47617979553275014,0.5227658436097359
2022-05-02 02:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5015774027879677,0.5,0.7401206139510649,0.5749094089716361,0.7369204066451767,0.583354099177672,0.4256390652556956,0.425332296575393,0.46824906908690866,0.5140901623064863
2022-05-02 03:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5015774027879677,0.5,0.7402049057847186,0.5584155941521931,0.7343168856930317,0.5690256665836022,0.4177045855378988,0.41943066901823134,0.46054282462083235,0.5055594628786045
2022-05-02 04:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7398217610862919,0.43021366987379644,0.6079841309199113,0.4370794916521295,0.351561522633661,0.34917760862638986,0.460243549512585,0.5056008757264764
2022-05-02 05:00:00,0.7835685436196739,0.6049004594180705,0.004644515898535192,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7463352209595475,0.31000874671997936,0.48673444086288015,0.31696984799401956,0.5249862139917247,0.5286311595970198,0.46391897515982294,0.5105287980843866
2022-05-02 06:00:00,0.7835685436196739,0.6049004594180705,0.1348695962843873,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7245802649828734,0.33462451580657165,0.5063228365980665,0.341265885870918,0.6513770723104291,0.6525936145882152,0.4730187265469955,0.5204675077331523
2022-05-02 07:00:00,0.7835685436196739,0.6049004594180705,0.40115517446707155,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.689844366623499,0.351493190053729,0.5050830647160931,0.3567156740593078,0.6319759259258766,0.6325212863197324,0.4783308279440746,0.5258302787112077
2022-05-02 08:00:00,0.7835685436196739,0.6049004594180705,0.643979992854591,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5017975055025677,0.5,0.6561965992076568,0.3657378483068839,0.5128936275725255,0.37154248691751707,0.6825331275720655,0.6815167460567216,0.4848399733800009,0.5325803032232519
2022-05-02 09:00:00,0.7835685436196739,0.6049004594180705,0.8229724901750626,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6287787645882343,0.4044733225040613,0.546367468385816,0.4089210067281343,0.5919991475602571,0.5914933646943079,0.48555075130616554,0.5330254787850749
2022-05-02 10:00:00,0.7835685436196739,0.6049004594180705,0.9257472906990591,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6152844083096423,0.38360614769461426,0.5276469129680137,0.39247445801146313,0.6058158730159272,0.6065484521004159,0.47891066222605355,0.5260269840186635
2022-05-02 11:00:00,0.7835685436196739,0.6049004594180705,0.9740978921043231,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6090468126192538,0.34537048606772586,0.4863625092982884,0.3511088960877155,0.5061763080540145,0.5079718769576705,0.47524456499292433,0.5221239606698922
2022-05-02 12:00:00,0.7835685436196739,0.6049004594180705,0.9685006549958319,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6091770818167189,0.3211295764088478,0.46379866104636774,0.3286817842013462,0.5252815108759821,0.5233200578418573,0.4703252716153596,0.5182416500085153
2022-05-02 13:00:00,0.7835685436196739,0.6049004594180705,0.8930570441824461,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6188936313688228,0.3043858553042602,0.4489213984626814,0.311113879890355,0.5702487654321257,0.5687684666600241,0.4700353544743703,0.5184797655756369
2022-05-02 14:00:00,0.7835685436196739,0.6049004594180705,0.793080862212695,0.0,0.7139796898767349,0.6237196014215037,0.5,0.501540719002201,0.5,0.6301810741844764,0.37323503686117687,0.5209521448053567,0.37951657114378295,0.6219835097002109,0.6204210416205028,0.4724108294924351,0.5212750279846429
2022-05-02 15:00:00,0.7835685436196739,0.6049004594180705,0.6304632606883411,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.652641016406256,0.4315881544420838,0.5896355070667009,0.43845003737851923,0.5396778953556708,0.5401380744779775,0.4756934737741064,0.5235112513705183
2022-05-02 16:00:00,0.7835685436196739,0.6049004594180705,0.40883648922234134,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5016140865737344,0.5,0.680081839707584,0.4004748219417716,0.5650880238036207,0.409170196860204,0.4903013815402266,0.49055746084353685,0.47617043943594484,0.5239357203531132
2022-05-02 17:00:00,0.7835685436196739,0.6049004594180705,0.1566035488865071,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7147027946574304,0.42721479445207977,0.6019092486982397,0.43545975579367013,0.5449740446796358,0.5445694825757381,0.47565606453754977,0.5221757245815211
2022-05-02 18:00:00,0.7835685436196739,0.6049004594180705,0.006252232940335835,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7374615897439828,0.5051855554167187,0.6779072650632288,0.5147022177921744,0.6249198412698161,0.6248469007180194,0.47131660927639163,0.5188835241484586
2022-05-02 19:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7385880351573575,0.5426714981881785,0.7129928093230845,0.5490904560179426,0.5552606701940496,0.555489206958058,0.4594860108356668,0.5054662718322072
2022-05-02 20:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7388025961884765,0.5431713107584651,0.7165881477808093,0.5499626214801903,0.4982400940622305,0.4991184173211461,0.4550904395686534,0.49996891673377586
2022-05-02 21:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.739224055356746,0.5329251530675999,0.7064220183486231,0.5406179915275348,0.6831268665490524,0.6835886188349871,0.4527991352860795,0.4977741181015195
2022-05-02 22:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7397757837224808,0.617018618018242,0.7920902553930086,0.6227261400448545,0.745150676072894,0.7423266769728231,0.45255597637073275,0.4962419000849066
2022-05-02 23:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7436761967524657,0.6530051230788448,0.8242003471361274,0.659980064789433,0.566134832451521,0.5649323364337981,0.44483100745958193,0.4886843425873985
2022-05-03 00:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7436225564946859,0.6257653379982501,0.8003967270022309,0.6310740094692237,0.5693718106995386,0.5761514707094518,0.43662906821046144,0.4804020794566221
2022-05-03 01:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7401359397390018,0.6030238660502316,0.7756012893627571,0.6122601544978814,0.44386440329218846,0.4436323685707155,0.42997026693673845,0.47276169439986215
2022-05-03 02:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7429252331435491,0.5722853929776337,0.7454748326307952,0.5783702965362578,0.42181031746026293,0.4185357746415916,0.42206760129950344,0.464272385457753
2022-05-03 03:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7415612380171496,0.5392977633387476,0.7141086040168624,0.5434836780463502,0.23427980599650175,0.23111563007010402,0.41507210651575926,0.45635245624970733
2022-05-03 04:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7439520609353328,0.4534549543921039,0.6273245722787014,0.4616247196611002,0.1505019106407442,0.14905724844675314,0.4074500175409864,0.4478735133829497
2022-05-03 05:00:00,0.7835685436196739,0.6049004594180705,0.005001786352268668,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7393773132361169,0.4508309383981015,0.6205058269278463,0.4583852479441814,0.32687087007640486,0.3264508806026912,0.3993228973261149,0.43912536572997235
2022-05-03 06:00:00,0.7835685436196739,0.6049004594180705,0.13588186256996546,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7199901914957202,0.5382981381981745,0.7059261095958357,0.5426115125841025,0.4723715461492874,0.47343835190436456,0.392402231770586,0.4312365410632036
2022-05-03 07:00:00,0.7835685436196739,0.6049004594180705,0.3940693104680243,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6832619407045265,0.5234287142321634,0.6842301016612942,0.5316471467729875,0.6525551146383846,0.6564316928677794,0.3891008762305301,0.42806855691518564
2022-05-03 08:00:00,0.7835685436196739,0.6049004594180705,0.6298678099321187,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6521965685560809,0.5020617268524298,0.6516241011653854,0.5062297533017691,0.3953626396237238,0.3949300613436535,0.38675345837368913,0.4253664688845309
2022-05-03 09:00:00,0.7835685436196739,0.6049004594180705,0.8089793974038347,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.629000988513322,0.4991878045732853,0.6409620629804118,0.5033640667829562,0.46179297472068565,0.4601604204204979,0.3870527307697804,0.4251180011148415
2022-05-03 10:00:00,0.7835685436196739,0.6049004594180705,0.9177682505656782,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6154989693407613,0.5181806822441585,0.6594346640218204,0.5228008970844764,0.5191094356260618,0.5132859007928026,0.38867067216114887,0.42697115718494455
2022-05-03 11:00:00,0.7835685436196739,0.6049004594180705,0.9642729546266524,0.0,0.7139796898767349,0.6237196014215037,0.5,0.501540719002201,0.5,0.6070391343994974,0.42871423216293936,0.5691792710141328,0.4359581360578121,0.3254004703115184,0.32379249619295075,0.39243964035248424,0.4311330136540589
2022-05-03 12:00:00,0.7835685436196739,0.6049004594180705,0.9636179587948076,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6094989233633974,0.40009996251405733,0.5401686089759488,0.40480936954896524,0.42270005878886246,0.42562668875557147,0.39502088889760834,0.43325534510836194
2022-05-03 13:00:00,0.7835685436196739,0.6049004594180705,0.9094914850541861,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6156062498563208,0.42871423216293936,0.5705430200843044,0.43483678046349206,0.3533292768959182,0.3518374393180774,0.3966481592642212,0.4368891374782697
2022-05-03 14:00:00,0.7835685436196739,0.6049004594180705,0.800583541741098,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.629000988513322,0.38235661626889916,0.5270270270270258,0.3886120109643663,0.5858269253379931,0.5867727297092207,0.400548030417401,0.4424486276365649
2022-05-03 15:00:00,0.7835685436196739,0.6049004594180705,0.6352268667381208,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6489015241496103,0.3773584905660389,0.5287627076617891,0.3831298280588075,0.605816607877646,0.6097954142588173,0.40558891480268294,0.4468692844075713
2022-05-03 16:00:00,0.7835685436196739,0.6049004594180705,0.4137191854233655,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6737676150775102,0.3914781956766215,0.5433920158690791,0.3984550211811613,0.7292705173427058,0.7275608754858902,0.408057912070436,0.4481737458924938
2022-05-03 17:00:00,0.7835685436196739,0.6049004594180705,0.1615457901631535,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7068330025517437,0.46769961264525883,0.6391024051574504,0.4740842262646384,0.686355379188731,0.6865350494935004,0.40883415031541087,0.44900197945254805
2022-05-03 18:00:00,0.7835685436196739,0.6049004594180705,0.005239966654757651,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7320745752841018,0.5356741222041747,0.707041904289611,0.542736107650136,0.7172193415638356,0.7198887035811353,0.4114341034788132,0.45338120743233407
2022-05-03 19:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5016874541452677,0.5,0.7355611920397859,0.5450456078970389,0.7203074634267296,0.5509593820084716,0.6684205467372016,0.6702977888768397,0.40976003345603523,0.4502650340942365
2022-05-03 20:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.737706802350976,0.5233037610895911,0.6941482767170842,0.5330176924993772,0.6566650499705923,0.6555418752362943,0.40841329804079435,0.4477596291124667
2022-05-03 21:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7358447191166216,0.5611645632887677,0.7338209769402444,0.5677797159232486,0.6998791593180199,0.7004100593223169,0.40348465576766623,0.4440119044349737
2022-05-03 22:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7347335994911839,0.6086467574659508,0.780684354078849,0.6172439571392982,0.7313316284538616,0.7311065391545384,0.40042644960364965,0.44027453133887895
2022-05-03 23:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7344730610962535,0.6724978133200046,0.8462682866352608,0.6786693246947416,0.6728380952380588,0.673551716801659,0.3972841003868383,0.4364439681281409
2022-05-04 00:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7377144652449443,0.636636261401974,0.8131663773865622,0.6442810864689761,0.600234038800656,0.6009430467128476,0.39405759623985925,0.43225112793520276
2022-05-04 01:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7360133027839293,0.6427589653879796,0.8192412596082337,0.6483927236481426,0.6431467960023911,0.6440330123019984,0.3913454192012145,0.4294661942278546
2022-05-04 02:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7359979769959923,0.6251405722853938,0.8015125216960087,0.6294542736107642,0.5505566431510646,0.5537180132594527,0.387267832804471,0.42603940242743976
2022-05-04 03:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7360133027839293,0.6326377608396843,0.8018844532606005,0.640667829553949,0.542916313932988,0.541323346864196,0.3835643202558146,0.4217533320544303
2022-05-04 04:00:00,0.7835685436196739,0.6049004594180705,0.0,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7361818864512372,0.6131450705985245,0.783287875030994,0.6187390979317215,0.40711757789532155,0.40466734687172534,0.37995436783350883,0.41836794129966826
2022-05-04 05:00:00,0.7835685436196739,0.6049004594180705,0.005954507562224604,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7354462486302578,0.628889166562539,0.7971733201091005,0.6346872663842508,0.6211043209876528,0.6251463401272774,0.3747825639328781,0.4114315770378784
2022-05-04 06:00:00,0.7835685436196739,0.6049004594180705,0.14177682505656783,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7161051042536725,0.5273022616518809,0.6905529382593595,0.5345128332918004,0.644325808348026,0.6466934628288494,0.37149991843541263,0.4081704286572765
2022-05-04 07:00:00,0.7835685436196739,0.6049004594180705,0.384542098368465,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.682426685261956,0.4514557041109578,0.6060004959087517,0.4585098430102175,0.24838583186357072,0.24823096096644773,0.374062439355693,0.41116240331013015
2022-05-04 08:00:00,0.7835685436196739,0.6049004594180705,0.5746695248302965,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5017241379310344,0.5,0.6569322370286362,0.4579532675246777,0.6107116290602518,0.4634936456516318,0.4456238683127387,0.4459899263210237,0.3774947417197038,0.41610068905165754
2022-05-04 09:00:00,0.7835685436196739,0.6049004594180705,0.770096463022508,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6333611751814191,0.40484818193177563,0.5521943962310939,0.41253426364315887,0.38037045855378443,0.37898961321582525,0.3828535611276974,0.42096651279164315
2022-05-04 10:00:00,0.7835685436196739,0.6049004594180705,0.8474455162558057,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.62074038881524,0.3111333250031247,0.4541284403669714,0.3167206578619473,0.3962435920046326,0.3967003400474004,0.3867721628984449,0.4257391709531781
2022-05-04 11:00:00,0.7835685436196739,0.6049004594180705,0.8871620816958438,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6113839952796574,0.27914532050481167,0.41966278204810376,0.2839521554946411,0.3057097589652431,0.3081538192352619,0.38893253550772877,0.42909348946747344
2022-05-04 12:00:00,0.7835685436196739,0.6049004594180705,0.90562105513874,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.6102728756542196,0.3977258528051969,0.5390528142821709,0.403314228756542,0.5229275720165005,0.5236126790643938,0.3924396405395295,0.43191983643680615
2022-05-04 13:00:00,0.7835685436196739,0.6049004594180705,0.8672740264380137,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5016507703595011,0.5,0.61513881332424,0.4094714482069216,0.5533101909248692,0.41515076002990214,0.4894220458553247,0.48996891261072456,0.39527340250692117,0.43473577239953254
2022-05-04 14:00:00,0.7835685436196739,0.6049004594180705,0.7689055615100632,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5013206162876008,0.5,0.6281810588586887,0.3687367237286031,0.5173568063476319,0.3764016944928978,0.481486184597256,0.48347475216630165,0.3971438200985528,0.438763009341614
2022-05-04 15:00:00,0.7835685436196739,0.6049004594180705,0.5675241157556271,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5007336757153338,0.5,0.6539590341688443,0.371360739722603,0.5291346392263834,0.37665088462496743,0.43857345679010984,0.4386145078733284,0.4005386778744553,0.44199310380624723
2022-05-04 16:00:00,0.7835685436196739,0.6049004594180705,0.40103608431582705,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5016507703595011,0.5,0.6755607322661477,0.37523428714232043,0.5337217951896853,0.3817592823324204,0.48941751910643017,0.48966965029731385,0.4040177347232038,0.4453163602258431
2022-05-04 17:00:00,0.7835685436196739,0.6049004594180705,0.1385018458973443,0.0,0.7139796898767349,0.6237196014215037,0.5,0.5018341892883346,0.5,0.7104268998229871,0.34199675121829237,0.5140094222663034,0.34786942437079416,0.6557867136978837,0.6546592299829231,0.40702916320887217,0.4473144557247366
